정류장번호,정류장명,위도,경도,정보수집일시,모바일단축번호,도시코드,도시명,관리도시명
GGB200000376,신명아파트,37.3007,126.9809667,2.02E+13,1349,31010,수원시,경기도
GGB200000377,천천중학교후문,37.3003167,126.9800333,2.02E+13,1350,31010,수원시,경기도
GGB200000378,일성아파트,37.3011833,126.9788667,2.02E+13,1351,31010,수원시,경기도
GGB200000379,삼호진덕아파트,37.3016333,126.9785167,2.02E+13,1352,31010,수원시,경기도
GGB200000380,경기체육고등학교,37.3030167,126.97745,2.02E+13,1353,31010,수원시,경기도
GGB200000381,주상아파트,37.3030167,126.9717333,2.02E+13,1354,31010,수원시,경기도
GGB200000382,주상아파트,37.3029333,126.9716833,2.02E+13,1355,31010,수원시,경기도
GGB200000383,율전지역아동센터.CU,37.30335,126.9698667,2.02E+13,1356,31010,수원시,경기도
GGB200000384,율전지역아동센터.CU,37.30325,126.9697667,2.02E+13,1357,31010,수원시,경기도
GGB200000385,장미5.6차아파트,37.3031,126.9688167,2.02E+13,1358,31010,수원시,경기도
GGB200000386,장미5.6차아파트,37.30325,126.9688333,2.02E+13,1359,31010,수원시,경기도
GGB200000387,건우아파트.율전중학교,37.3025,126.9671,2.02E+13,1360,31010,수원시,경기도
GGB200000388,건우아파트.율전중학교,37.3025,126.967,2.02E+13,1361,31010,수원시,경기도
GGB200000389,벽산아파트.서희3차아파트,37.3045833,126.9665167,2.02E+13,1362,31010,수원시,경기도
GGB200000390,벽산아파트.서희3차아파트,37.3046667,126.96635,2.02E+13,1363,31010,수원시,경기도
GGB200000391,서희1.2차아파트,37.3052333,126.9672333,2.02E+13,1364,31010,수원시,경기도
GGB200000392,서희1.2차아파트,37.30515,126.9671167,2.02E+13,1365,31010,수원시,경기도
GGB200000393,뜨란채1.2차아파트,37.3064167,126.9669333,2.02E+13,1366,31010,수원시,경기도
GGB200000394,뜨란채1.2차아파트,37.3064167,126.9670833,2.02E+13,1367,31010,수원시,경기도
GGB200000395,율전초등학교,37.2994333,126.9693167,2.02E+13,1368,31010,수원시,경기도
GGB200000396,율전초등학교,37.2993167,126.9694333,2.02E+13,1369,31010,수원시,경기도
GGB200000397,롯데마트,37.2982667,126.9688,2.02E+13,1370,31010,수원시,경기도
GGB200000398,롯데마트,37.2982333,126.9689333,2.02E+13,1371,31010,수원시,경기도
GGB200000399,이마트에브리데이,37.2968167,126.96805,2.02E+13,1372,31010,수원시,경기도
GGB200000400,이마트에브리데이,37.2966833,126.9681833,2.02E+13,1373,31010,수원시,경기도
GGB200000401,율천동주민센터,37.2979833,126.9723333,2.02E+13,1374,31010,수원시,경기도
GGB200000402,율천동주민센터,37.2981667,126.97175,2.02E+13,1375,31010,수원시,경기도
GGB200000403,천록아파트,37.2976667,126.97375,2.02E+13,1376,31010,수원시,경기도
GGB200000404,천록아파트,37.2977833,126.97375,2.02E+13,1377,31010,수원시,경기도
GGB200000405,삼성래미안아파트.성대후문,37.2963833,126.9764,2.02E+13,1378,31010,수원시,경기도
GGB200000406,비단마을입구,37.2977,126.97935,2.02E+13,1379,31010,수원시,경기도
GGB200000407,삼성래미안아파트.성대후문,37.2965,126.9763667,2.02E+13,1380,31010,수원시,경기도
GGB200000408,한양주택,37.2951,126.9784667,2.02E+13,1381,31010,수원시,경기도
GGB200000409,한양주택,37.2952,126.97855,2.02E+13,1382,31010,수원시,경기도
GGB200000410,천천푸르지오북문,37.294,126.9789,2.02E+13,1383,31010,수원시,경기도
GGB200000411,롯데마트,37.2959833,126.983,2.02E+13,1384,31010,수원시,경기도
GGB200000412,천천푸르지오북문,37.2941,126.9789833,2.02E+13,1385,31010,수원시,경기도
GGB200000413,SK.한라아파트.롯데마트(마을),37.2951,126.9838667,2.02E+13,1386,31010,수원시,경기도
GGB200000414,천천푸르지오125동,37.2925167,126.9791333,2.02E+13,1387,31010,수원시,경기도
GGB200000415,천천푸르지오125동,37.2924833,126.9792833,2.02E+13,1388,31010,수원시,경기도
GGB200000416,샘물교회,37.2905667,126.9783833,2.02E+13,1389,31010,수원시,경기도
GGB200000417,샘물교회,37.2905333,126.9784833,2.02E+13,1390,31010,수원시,경기도
GGB200000418,천천푸르지오서문,37.2895167,126.9786167,2.02E+13,1391,31010,수원시,경기도
GGB200000419,천천푸르지오서문,37.28965,126.9786667,2.02E+13,1392,31010,수원시,경기도
GGB200000420,현대힐스테이트후문,37.3116833,126.9833833,2.02E+13,1393,31010,수원시,경기도
GGB200000421,영남아파트,37.2898833,126.99925,2.02E+13,1394,31010,수원시,경기도
GGB200000422,영남아파트,37.2905167,126.9984333,2.02E+13,1395,31010,수원시,경기도
GGB200000423,수원의료원,37.29185,126.9977333,2.02E+13,1396,31010,수원시,경기도
GGB200000424,수원의료원,37.2922667,126.9971333,2.02E+13,1397,31010,수원시,경기도
GGB200000425,방송통신대.수원디지털시험센터,37.29395,126.9980333,2.02E+13,1398,31010,수원시,경기도
GGB200000426,방송통신대.수원디지털시험센터,37.2940833,126.99755,2.02E+13,1399,31010,수원시,경기도
GGB200000427,벽산아파트,37.2951333,126.9971167,2.02E+13,1400,31010,수원시,경기도
GGB200000428,벽산아파트,37.2955833,126.9964167,2.02E+13,1401,31010,수원시,경기도
GGB200000429,벽산아파트후문,37.3037,126.9669833,2.02E+13,1402,31010,수원시,경기도
GGB200000430,벽산아파트후문,37.3036833,126.9671,2.02E+13,1403,31010,수원시,경기도
GGB200000431,성균관대역(마을),37.2993333,126.9720167,2.02E+13,1404,31010,수원시,경기도
GGB200000437,성균관대역동문굿모닝힐아파트,37.2987,126.9653167,2.02E+13,1413,31010,수원시,경기도
GGB200000438,동문굿모닝힐아파트.율전이인아파트,37.2979333,126.9668167,2.02E+13,1414,31010,수원시,경기도
GGB200509100,송촌아파트,37.3075,126.9676,2.02E+13,0,31010,수원시,경기도
GGB200509210,밤밭노인복지관,37.3060167,126.9714167,2.02E+13,0,31010,수원시,경기도
GGB201000001,한마음외과,37.2547667,127.0208167,2.02E+13,2222,31010,수원시,경기도
GGB201000002,세권사거리,37.2570167,127.0219833,2.02E+13,2228,31010,수원시,경기도
GGB201000003,권선사거리.SK뷰아파트,37.2591333,127.0230833,2.02E+13,2234,31010,수원시,경기도
GGB201000004,KT남수원지사,37.2611333,127.0241167,2.02E+13,2237,31010,수원시,경기도
GGB201000005,KT남수원지사,37.26225,127.02515,2.02E+13,2238,31010,수원시,경기도
GGB201000006,권선사거리.SK뷰아파트,37.2589833,127.0236667,2.02E+13,2235,31010,수원시,경기도
GGB201000007,세권사거리,37.2557667,127.0219833,2.02E+13,2227,31010,수원시,경기도
GGB201000008,한양아파트,37.2529833,127.02055,2.02E+13,2217,31010,수원시,경기도
GGB201000009,수원버스터미널,37.25095,127.01955,2.02E+13,2214,31010,수원시,경기도
GGB201000010,권선중학교,37.24905,127.0185167,2.02E+13,2210,31010,수원시,경기도
GGB201000011,공군관사,37.2428833,127.0177833,2.02E+13,2207,31010,수원시,경기도
GGB201000012,권선동,37.2363333,127.02025,2.02E+13,2216,31010,수원시,경기도
GGB201000013,곡반정동입구,37.2333333,127.0218333,2.02E+13,2226,31010,수원시,경기도
GGB201000014,권선2동성당,37.2347167,127.0225833,2.02E+13,2158,31010,수원시,경기도
GGB201000015,가게앞.평동,37.2606667,126.9955667,2.02E+13,2153,31010,수원시,경기도
GGB201000016,오목천동태산아파트.서희스타힐스,37.2458,126.96285,2.02E+13,2058,31010,수원시,경기도
GGB201000017,수원여자대학입구,37.24675,126.9656333,2.02E+13,2067,31010,수원시,경기도
GGB201000018,고색역.고색초교.태산아파트,37.25065,126.9796667,2.02E+13,2122,31010,수원시,경기도
GGB201000019,연안아파트.삼성큰병원,37.2518167,126.9837833,2.02E+13,2128,31010,수원시,경기도
GGB201000020,공구유통타운.중앙자동차매매단지,37.25835,126.9970667,2.02E+13,2156,31010,수원시,경기도
GGB201000021,중보들공원,37.2449,126.9914,2.02E+13,2157,31010,수원시,경기도
GGB201000022,삼성큰병원.대원.거산아파트,37.2518333,126.9849667,2.02E+13,2131,31010,수원시,경기도
GGB201000023,고색역.고색초교.태산아파트,37.2504,126.9799,2.02E+13,2124,31010,수원시,경기도
GGB201000024,수원여자대학교입구,37.2467167,126.9668833,2.02E+13,2070,31010,수원시,경기도
GGB201000025,오목천동태산아파트.서희스타힐스,37.2459833,126.9642,2.02E+13,2059,31010,수원시,경기도
GGB201000026,대명고등학교,37.2952,126.9422667,2.02E+13,2015,31010,수원시,경기도
GGB201000027,휴먼스카이벨리,37.24245,126.9761333,2.02E+13,2047,31010,수원시,경기도
GGB201000028,구운사거리.농수산물유통센터,37.2855667,126.9684667,2.02E+13,2074,31010,수원시,경기도
GGB201000029,서수원버스터미널,37.2834,126.9707,2.02E+13,2090,31010,수원시,경기도
GGB201000030,구운오거리.경기중소기업성장지원센터,37.2813833,126.97405,2.02E+13,2102,31010,수원시,경기도
GGB201000031,웃거리,37.2770667,126.9789,2.02E+13,2119,31010,수원시,경기도
GGB201000032,더함파크,37.27365,126.9844,2.02E+13,2130,31010,수원시,경기도
GGB201000033,더함파크,37.2733667,126.9842333,2.02E+13,2129,31010,수원시,경기도
GGB201000034,웃거리,37.2767167,126.9788,2.02E+13,2120,31010,수원시,경기도
GGB201000035,구운오거리.경기중소기업성장지원센터,37.2809,126.9742,2.02E+13,2101,31010,수원시,경기도
GGB201000036,구운사거리.농수산물유통센터,37.2849667,126.9686,2.02E+13,2073,31010,수원시,경기도
GGB201000038,수영오거리.방송통신대입구,37.2377167,126.9624,2.02E+13,2051,31010,수원시,경기도
GGB201000039,중보마을,37.2517167,126.9911833,2.02E+13,2147,31010,수원시,경기도
GGB201000040,비상활주로.곡반정동입구,37.233,127.0213667,2.02E+13,2225,31010,수원시,경기도
GGB201000041,공군관사,37.24285,127.0172667,2.02E+13,2206,31010,수원시,경기도
GGB201000042,권선중학교,37.2489,127.0177833,2.02E+13,2208,31010,수원시,경기도
GGB201000043,수원버스터미널,37.2512167,127.0189833,2.02E+13,2213,31010,수원시,경기도
GGB201000044,신곡동,37.2491833,127.01245,2.02E+13,2185,31010,수원시,경기도
GGB201000045,세류사거리,37.25445,127.00975,2.02E+13,2175,31010,수원시,경기도
GGB201000046,새터마을,37.2551,127.0084833,2.02E+13,2173,31010,수원시,경기도
GGB201000047,세류중학교.아세아시멘트,37.2585167,127.0053667,2.02E+13,2166,31010,수원시,경기도
GGB201000048,세류중학교.아세아시멘트,37.25865,127.0055833,2.02E+13,2165,31010,수원시,경기도
GGB201000049,새터마을,37.2556667,127.0085833,2.02E+13,2174,31010,수원시,경기도
GGB201000050,세류사거리,37.2546667,127.0102833,2.02E+13,2176,31010,수원시,경기도
GGB201000051,신곡동,37.2495333,127.0126333,2.02E+13,2184,31010,수원시,경기도
GGB201000052,세류역,37.2444,127.0146667,2.02E+13,2193,31010,수원시,경기도
GGB201000053,권선시장앞,37.25585,127.0237833,2.02E+13,2236,31010,수원시,경기도
GGB201000054,권선아파트,37.2551833,127.0265333,2.02E+13,2242,31010,수원시,경기도
GGB201000055,농수산물시장,37.2567333,127.0297833,2.02E+13,2257,31010,수원시,경기도
GGB201000056,농수산물시장,37.2569667,127.0301167,2.02E+13,2258,31010,수원시,경기도
GGB201000057,곡선새마을금고.권선자이e편한세상,37.2551167,127.0260333,2.02E+13,2239,31010,수원시,경기도
GGB201000058,동남아파트.세평지하도입구,37.2614167,127.0005167,2.02E+13,2159,31010,수원시,경기도
GGB201000059,가게앞.평동,37.2606833,126.9957667,2.02E+13,2154,31010,수원시,경기도
GGB201000060,평동,37.2589667,126.9942167,2.02E+13,2151,31010,수원시,경기도
GGB201000061,평동행정복지센터,37.2580667,126.9934167,2.02E+13,2150,31010,수원시,경기도
GGB201000062,자동차매매센터,37.25545,126.9908333,2.02E+13,2144,31010,수원시,경기도
GGB201000063,고색동입구.고색삼거리,37.254,126.9891,2.02E+13,2142,31010,수원시,경기도
GGB201000064,고색파출소.종합공구단지,37.2526333,126.9866833,2.02E+13,2137,31010,수원시,경기도
GGB201000065,고색삼거리,37.25375,126.98865,2.02E+13,2141,31010,수원시,경기도
GGB201000066,자동차매매센터,37.2556167,126.9908333,2.02E+13,2145,31010,수원시,경기도
GGB201000067,평동행정복지센터,37.2581167,126.9932667,2.02E+13,2149,31010,수원시,경기도
GGB201000068,평동,37.25945,126.9944167,2.02E+13,2152,31010,수원시,경기도
GGB201000071,수원하늘채더퍼스트아파트입구,37.24005,127.0324833,2.02E+13,2356,31010,수원시,경기도
GGB201000072,수원하늘채더퍼스트아파트입구,37.2407333,127.0325833,2.02E+13,2357,31010,수원시,경기도
GGB201000073,큰갓띠,37.2947333,126.9512,2.02E+13,2027,31010,수원시,경기도
GGB201000074,전원아파트.한라녹턴아파트,37.2544,127.0153667,2.02E+13,2198,31010,수원시,경기도
GGB201000075,전원아파트.한라녹턴아파트,37.2544667,127.0155667,2.02E+13,2199,31010,수원시,경기도
GGB201000076,입북동입구,37.2916167,126.9604333,2.02E+13,2044,31010,수원시,경기도
GGB201000077,대명고등학교,37.2936667,126.9432,2.02E+13,2006,31010,수원시,경기도
GGB201000078,입북동입구,37.2919667,126.9608833,2.02E+13,2048,31010,수원시,경기도
GGB201000079,세권사거리,37.2564333,127.02055,2.02E+13,2220,31010,수원시,경기도
GGB201000080,수원농협권선지점,37.2579333,127.01715,2.02E+13,2204,31010,수원시,경기도
GGB201000081,세류현대아파트,37.26025,127.0183667,2.02E+13,2211,31010,수원시,경기도
GGB201000082,삼익아파트,37.2617167,127.017,2.02E+13,2202,31010,수원시,경기도
GGB201000083,정조사거리,37.2626833,127.0128,2.02E+13,2187,31010,수원시,경기도
GGB201000084,유천교.세류1동주민센터입구,37.2630167,127.0107167,2.02E+13,2177,31010,수원시,경기도
GGB201000085,수원센트럴타운2단지.수원역해모로아파트,37.2634,127.00835,2.02E+13,2172,31010,수원시,경기도
GGB201000086,수원역해모로아파트.유천교,37.2635333,127.0096167,2.02E+13,2178,31010,수원시,경기도
GGB201000087,정조사거리,37.2630167,127.0126667,2.02E+13,2186,31010,수원시,경기도
GGB201000088,삼익아파트,37.2619667,127.01725,2.02E+13,2203,31010,수원시,경기도
GGB201000089,세류현대아파트,37.26035,127.0186833,2.02E+13,2212,31010,수원시,경기도
GGB201000090,수원농협권선지점,37.25795,127.0174167,2.02E+13,2205,31010,수원시,경기도
GGB201000091,신곡사거리,37.2573,127.0181667,2.02E+13,2209,31010,수원시,경기도
GGB201000092,세권사거리,37.2565833,127.0211,2.02E+13,2223,31010,수원시,경기도
GGB201000093,삼익아파트,37.2698,126.958,2.02E+13,2038,31010,수원시,경기도
GGB201000094,칠보초등학교,37.2687833,126.9561,2.02E+13,2037,31010,수원시,경기도
GGB201000095,신미주아파트,37.2686833,126.9541,2.02E+13,2033,31010,수원시,경기도
GGB201000096,호매실쌍용아파트,37.2678,126.9513167,2.02E+13,2028,31010,수원시,경기도
GGB201000098,경기도동물위생시험소,37.2674,126.9399667,2.02E+13,2007,31010,수원시,경기도
GGB201000099,칠보고교.칠보중.중촌초교,37.2741333,126.9448,2.02E+13,2024,31010,수원시,경기도
GGB201000100,가온마을4단지.수원KT소닉붐아레나.서수원칠보체육관,37.2739167,126.9473,2.02E+13,2025,31010,수원시,경기도
GGB201000101,칠보입구,37.2726167,126.96,2.02E+13,2042,31010,수원시,경기도
GGB201000102,구운동,37.2787333,126.9691333,2.02E+13,2078,31010,수원시,경기도
GGB201000104,세류사거리.세류2동주민센터,37.2547333,127.0114,2.02E+13,2181,31010,수원시,경기도
GGB201000105,서수원터미널.이마트,37.28275,126.9694333,2.02E+13,2075,31010,수원시,경기도
GGB201000106,구운동하이마트,37.27525,126.9692,2.02E+13,2281,31010,수원시,경기도
GGB201000107,구운사거리,37.2856,126.9696667,2.02E+13,2083,31010,수원시,경기도
GGB201000109,수원가구거리,37.2591333,127.0276667,2.02E+13,2247,31010,수원시,경기도
GGB201000110,수원가구거리,37.25885,127.0274333,2.02E+13,2245,31010,수원시,경기도
GGB201000112,세류3동주민센터.버드내노인복지회관,37.2603,127.0128667,2.02E+13,2188,31010,수원시,경기도
GGB201000113,매교역2번출구.성원아파트,37.2646667,127.0154667,2.02E+13,2197,31010,수원시,경기도
