시군명,공동주택명정보,읍면동주소,지번주소,사용검사일자,층수,동수,세대수,의무관리대상여부,addr,x,y,lng,lat
광명시,광명소하휴먼시아6단지,소하동,1324,2009-06-24,15,18,1174,N,경기도 광명시 소하동 1324,946047.187774547,1938797.66537401,126.89004113220712,37.44678959908511
광명시,광명신원,광명동,309-1,1998-10-13,17,1,217,Y,경기도 광명시 광명동 309-1,943032.420996651,1941574.63899605,126.85574516600126,37.4716380943438
광명시,광명신촌휴먼시아2단지,소하동,1366,2010-10-29,15,14,875,N,경기도 광명시 소하동 1366,946371.472586624,1938869.89577132,126.89370186385045,37.44745949232656
광명시,광명아크포레자이위브,광명동,304-20,2021-04-16,29,19,2104,Y,경기도 광명시 광명동 304-20,943034.533599228,1941763.9629623,126.85575440988775,37.473344627539035
광명시,광명역세권휴먼시아1단지,소하동,1373,2010-12-07,15,17,1354,N,경기도 광명시 소하동 1373,945784.767126067,1937426.425725,126.88717531461812,37.43441493841596
광명시,광명역세권휴먼시아2단지,소하동,1391,2010-12-07,15,9,754,N,경기도 광명시 소하동 1391,945472.252235944,1936782.95334546,126.88369052656633,37.42859679522645
광명시,광명역세권휴먼시아3단지,소하동,1378,2011-02-08,20,12,797,Y,경기도 광명시 소하동 1378,945348.095918347,1937254.45987914,126.88225237930583,37.43283927575826
광명시,광명역세권휴먼시아4단지,소하동,1387,2010-11-30,19,13,730,Y,경기도 광명시 소하동 1387,945338.01713659,1937036.31910506,126.88215462267934,37.43087252400756
광명시,광명역세권휴먼시아5단지,소하동,1389,2011-02-08,20,8,407,Y,경기도 광명시 소하동 1389,945554.206332768,1937000.72089343,126.88460071058454,37.43056441494727
광명시,광명역센트럴자이,일직동,517,2019-01-08,40,7,1005,Y,경기도 광명시 일직동 517,945803.298290891,1935516.54652205,126.88752501871045,37.417201779335116
광명시,광명역써밋플레이스,일직동,513,2018-02-19,42,10,1430,Y,경기도 광명시 일직동 513,945190.609355597,1935442.55849324,126.88060690310786,37.41649883269911
광명시,광명역파크자이,일직동,518,2017-07-27,37,7,875,Y,경기도 광명시 일직동 518,945678.707074363,1935237.2409567,126.88613763887956,37.41467701840739
광명시,광명역푸르지오,일직동,519,2017-08-08,42,5,640,Y,경기도 광명시 일직동 519,945156.411969136,1935180.18653327,126.88023995045569,37.41413197873467
광명시,광명영화,광명동,733,1995-10-10,19,1,159,Y,경기도 광명시 광명동 733,942924.83779116,1941063.26406305,126.85456819303572,37.467022360660216
광명시,광명영화아이닉스,광명동,778,2005-09-29,20,3,298,Y,경기도 광명시 광명동 778,942629.605841165,1941388.39300222,126.8512044453236,37.46993450965012
광명시,광명월드메르디앙,광명동,781,2007-04-26,26,7,577,Y,경기도 광명시 광명동 781,942284.969800912,1942160.26383588,126.84724672273644,37.47687001172862
광명시,광명중앙하이츠,광명동,713,1993-11-26,20,7,1191,Y,경기도 광명시 광명동 713,943161.150521482,1941614.88448989,126.85719779697592,37.47200876102183
광명시,"광명철산도덕파크타운 1,2단지",철산동,625,2001-09-07,25,15,2351,Y,경기도 광명시 철산동 625,943794.934007859,1941364.72082945,126.86438407176993,37.46979277048046
광명시,광명팰리스필2차,광명동,782,2007-05-16,15,3,157,Y,경기도 광명시 광명동 782,943101.706925843,1941826.40428755,126.85650923128162,37.47391155926032
광명시,광명푸르지오,철산동,631,2007-12-06,25,7,426,Y,경기도 광명시 철산동 631,943746.545969273,1941755.46805355,126.86380703870276,37.47331169034949
광명시,광명한진,광명동,200-6,1997-06-25,25,10,1633,Y,경기도 광명시 광명동 200-6,942724.971940257,1942266.35862451,126.85221457211601,37.477853643607475
광명시,광명해모로이연,광명동,785,2011-09-30,26,16,1267,Y,경기도 광명시 광명동 785,942302.223081591,1941690.46342606,126.84747866062806,37.472636722450645
광명시,광명현대,광명동,306-8,1999-12-28,18,1,129,N,경기도 광명시 광명동 306-8,943132.243808011,1941689.07088415,126.8568651745526,37.4726756345481
광명시,광명현진에버빌,광명동,779,2005-11-11,26,7,657,Y,경기도 광명시 광명동 779,942268.052684458,1942018.65383131,126.84706650727979,37.4755926071671
광명시,기아사원아파트,소하동,1249,1994-05-17,5,8,135,N,경기도 광명시 소하동 1249,945401.253677498,1937541.33687209,126.88283197516567,37.435428106368455
광명시,기아파크빌,소하동,1238,2012-09-19,7,1,70,N,경기도 광명시 소하동 1238,945558.044432094,1937605.78388206,126.88459944142593,37.43601822322556
광명시,두산위브트레지움,하안동,863,2009-11-02,37,9,1248,Y,경기도 광명시 하안동 863,944491.542687374,1941301.98175652,126.87226622392102,37.46926940443441
광명시,미도1차,소하동,889,1990-09-06,10,1,78,N,경기도 광명시 소하동 889,944875.452886998,1937759.55455201,126.87687249197883,37.437363771101026
광명시,상우1차,광명동,717-3,1995-05-27,19,1,148,N,경기도 광명시 광명동 717-3,943095.431911362,1941440.71877867,126.85646807316775,37.47043493558957
