시군명,공동주택명정보,읍면동주소,지번주소,사용검사일자,층수,동수,세대수,의무관리대상여부,addr,x,y,lng,lat
안성시,케이씨씨스위첸,공도읍 만정리,877,2010-05-28,20,16,1101,Y,경기도 안성시 공도읍 만정리 877,971336.249116464,1889220.6100622,127.17784486178078,37.00103451220522
안성시,코스모스아파트,창전동,88,1988-12-31,5,3,98,N,경기도 안성시 창전동 88,979700.386205212,1889620.5360956,127.27183875393972,37.00485750004271
안성시,태산1차아파트,공도읍 용두리,683,1999-10-08,20,8,593,Y,경기도 안성시 공도읍 용두리 683,969213.771110762,1889188.92974684,127.1539917676458,37.00068179724487
안성시,태영아파트,당왕동,462-1,2000-04-27,22,1,234,Y,경기도 안성시 당왕동 462-1,978570.96153322,1890776.97276447,127.25911158163503,37.015256926295805
안성시,평화연립,옥산동,44640,1987-12-18,3,2,44,N,경기도 안성시 옥산동 44640,,,,
안성시,필드림2,신건지동,141-2,2018-05-15,4,1,63,N,경기도 안성시 신건지동 141-2,977832.313702007,1890697.25731848,127.2508106994401,37.01452120194943
안성시,한일타운,공도읍 만정리,709-2,2005-03-18,15,2,274,Y,경기도 안성시 공도읍 만정리 709-2,971208.838820412,1889446.96555788,127.17640425639391,37.00307104946609
안성시,한주아파트,봉산동,42,1992-12-31,18,4,420,Y,경기도 안성시 봉산동 42,980269.972442017,1890162.19080396,127.27822649500746,37.009752299307834
안성시,홍익아파트,금광면 신양복리,139-1,2004-04-20,15,18,1719,Y,경기도 안성시 금광면 신양복리 139-1,984921.236665396,1890273.05247805,127.33050613040614,37.010837824247695
안성시,화성하이츠,석정동,42-21,1990-02-24,6,1,60,N,경기도 안성시 석정동 42-21,979206.479057038,1890120.19515441,127.2662736457231,37.009350797537294
